,Area,WC,PN,Price,Floor,HouseType,Location
8752,108.0,5.0,5.0,10.5,3.0,5.5437090053763445,6.308395494367961
8753,36.0,2.0,2.0,3.95,2.0,5.5437090053763445,5.831480472297911
8754,48.0,3.0,4.0,2.15,3.0,5.5437090053763445,4.4488392857142856
8755,35.0,2.0,2.0,1.65,1.0,5.5437090053763445,4.4488392857142856
8756,72.0,3.0,3.0,5.0,3.0,5.5437090053763445,6.308395494367961
8757,60.0,3.0,4.0,2.65,3.0,5.5437090053763445,5.2687857142857135
8758,60.0,3.0,4.0,2.55,3.0,5.5437090053763445,5.2687857142857135
8759,40.0,3.0,4.0,3.95,2.0,5.5437090053763445,5.831480472297911
8760,44.0,3.0,3.0,7.25,3.0,5.5437090053763445,7.340891402714932
8761,47.666666666666664,2.0,2.0,1.7,1.0,5.5437090053763445,4.4488392857142856
8763,114.0,5.0,5.0,9.4,3.0,5.5437090053763445,6.308395494367961
8764,36.0,5.0,3.0,8.2,5.0,7.485200839463087,7.197767857142857
8765,36.0,5.0,3.0,8.2,4.0,7.485200839463087,7.197767857142857
8767,52.0,3.0,3.0,9.0,3.0,5.5437090053763445,6.861441441441442
8768,76.0,5.0,4.0,1.35,3.0,7.485200839463087,6.305351941747572
8769,88.0,3.0,5.0,7.35,3.0,7.485200839463087,5.4311051212938
8771,83.0,4.0,4.0,4.7,3.0,5.5437090053763445,5.4311051212938
8773,50.0,2.6666666666666665,3.0,3.3,1.0,6.589457364341085,6.642669902912622
8774,68.0,3.3333333333333335,3.3333333333333335,12.99,5.0,7.485200839463087,6.114109589041096
8775,140.0,4.0,3.0,14.7,3.0,5.5437090053763445,5.4311051212938
8776,25.0,2.6666666666666665,2.6666666666666665,4.5,1.0,7.485200839463087,7.340891402714932
8777,78.0,3.0,2.0,17.0,2.0,5.5437090053763445,7.340891402714932
8778,45.0,2.3333333333333335,2.0,2.8,2.0,5.5437090053763445,6.861441441441442
8779,45.0,2.0,2.0,3.0,2.0,5.5437090053763445,5.831480472297911
8780,22.0,2.0,2.0,4.55,2.0,7.485200839463087,5.583661764705883
8781,33.0,2.0,2.0,3.95,2.0,5.5437090053763445,6.305351941747572
8782,36.0,2.0,2.0,8.4,2.0,5.5437090053763445,7.340891402714932
8783,72.0,6.0,5.0,9.0,4.0,7.485200839463087,5.624838426204724
8785,69.0,4.666666666666667,5.0,10.0,3.0,6.589457364341085,6.642669902912622
8786,48.0,2.0,3.0,3.8,2.0,5.5437090053763445,5.2687857142857135
8787,90.0,3.0,3.3333333333333335,13.3,1.0,7.485200839463087,5.2687857142857135
8788,45.0,2.0,2.0,3.85,2.0,5.5437090053763445,5.831480472297911
8789,56.0,2.0,2.0,4.95,2.0,5.5437090053763445,5.624838426204724
8790,40.0,2.0,2.0,4.05,2.0,5.5437090053763445,5.831480472297911
8791,60.0,3.0,4.0,3.15,3.0,5.5437090053763445,5.2687857142857135
8792,60.0,3.0,4.0,2.85,3.0,5.5437090053763445,5.2687857142857135
8793,60.0,3.0,4.0,2.55,3.0,5.5437090053763445,5.2687857142857135
8794,60.0,3.0,4.0,3.05,3.0,5.5437090053763445,4.4488392857142856
8795,48.0,3.0,4.0,3.15,3.0,5.5437090053763445,4.4488392857142856
8796,39.0,2.0,2.0,1.7,2.0,5.5437090053763445,4.4488392857142856
8797,42.0,2.0,2.0,1.9,2.0,5.5437090053763445,4.4488392857142856
8798,48.0,2.0,2.0,2.2,2.0,5.5437090053763445,6.42252427184466
8800,39.0,2.0,2.0,1.0,2.0,5.5437090053763445,4.4488392857142856
8804,31.333333333333332,2.0,2.0,1.5,2.0,5.5437090053763445,4.4488392857142856
8805,40.333333333333336,2.0,2.0,1.7,2.0,5.5437090053763445,6.42252427184466
8807,40.0,2.0,2.0,1.72,2.0,5.5437090053763445,4.4488392857142856
8809,15.0,2.0,2.0,1.35,3.0,7.485200839463087,7.197767857142857
8810,45.0,2.0,2.0,3.77,2.0,5.5437090053763445,5.831480472297911
8811,46.0,2.0,2.0,2.1,1.0,5.5437090053763445,6.42252427184466
8812,55.0,3.0,3.0,6.5,3.0,5.5437090053763445,7.197767857142857
8813,72.0,5.0,4.0,9.5,1.0,5.5437090053763445,4.4555384615384614
8814,47.0,2.0,3.0,5.5,1.0,5.5437090053763445,6.308395494367961
8815,48.0,2.0,3.0,4.98,2.0,5.5437090053763445,5.831480472297911
8816,75.0,4.0,4.0,7.6,4.0,5.5437090053763445,5.831480472297911
8817,45.0,2.0,2.0,4.3,2.0,5.5437090053763445,5.831480472297911
8818,81.0,4.0,4.0,13.0,4.0,6.589457364341085,5.2687857142857135
8819,40.0,6.0,5.0,7.9,3.0,6.589457364341085,7.197767857142857
8820,60.0,2.0,2.0,4.4,2.0,5.5437090053763445,5.831480472297911
8821,94.0,3.0,3.0,4.95,2.0,7.485200839463087,5.4311051212938
8822,58.0,3.0,3.0,10.5,3.0,5.5437090053763445,7.340891402714932
8823,59.0,2.0,3.0,4.45,2.0,5.5437090053763445,5.2687857142857135
8825,60.0,4.0,4.0,8.9,5.0,5.5437090053763445,6.42252427184466
8826,68.0,5.0,4.0,7.2,3.0,7.485200839463087,6.305351941747572
8827,48.0,3.0,3.0,7.1,4.0,5.5437090053763445,6.305351941747572
8828,52.0,1.0,2.0,6.0,1.0,5.5437090053763445,6.305351941747572
8829,106.0,3.3333333333333335,3.3333333333333335,13.2,3.0,5.5437090053763445,7.197767857142857
8830,81.0,4.333333333333333,4.0,11.5,5.0,5.5437090053763445,6.642669902912622
8831,60.0,4.333333333333333,4.0,10.5,4.0,5.5437090053763445,7.197767857142857
8832,60.0,2.0,2.0,3.65,1.0,5.5437090053763445,5.831480472297911
8833,30.0,2.0,2.0,1.3,2.0,5.5437090053763445,7.340891402714932
8834,68.0,2.0,2.0,4.5,2.0,5.5437090053763445,5.831480472297911
8835,60.0,5.0,4.666666666666667,10.0,5.0,5.5437090053763445,7.197767857142857
8836,50.0,2.0,2.0,1.9,2.0,5.5437090053763445,6.42252427184466
8837,45.0,2.0,2.0,4.35,2.0,5.5437090053763445,5.831480472297911
8839,51.0,2.0,3.0,3.5,3.0,5.5437090053763445,6.308395494367961
8840,60.0,4.0,4.0,4.15,4.0,5.5437090053763445,6.308395494367961
8841,56.666666666666664,2.0,2.0,2.75,3.0,5.5437090053763445,6.308395494367961
8842,54.0,2.0,2.0,3.55,2.0,5.5437090053763445,6.308395494367961
8844,51.0,3.0,3.0,3.75,2.0,5.5437090053763445,6.308395494367961
8846,54.333333333333336,3.0,3.0,4.0,3.0,5.5437090053763445,6.308395494367961
8847,50.0,3.0,3.0,3.25,4.0,5.5437090053763445,6.308395494367961
8848,33.0,3.0,3.0,7.1,1.0,5.5437090053763445,6.642669902912622
8849,60.0,3.0,4.0,2.15,3.0,5.5437090053763445,5.2687857142857135
8850,60.0,2.0,2.0,2.35,2.0,5.5437090053763445,4.4488392857142856
8851,60.0,3.0,3.0,2.95,2.0,5.5437090053763445,4.4488392857142856
8853,40.0,3.0,3.0,3.45,3.0,5.5437090053763445,5.831480472297911
8856,52.0,2.0,2.0,4.3,2.0,5.5437090053763445,5.831480472297911
8857,106.0,5.0,5.0,10.5,3.0,5.5437090053763445,6.308395494367961
8858,15.0,2.0,2.0,2.7,3.0,5.5437090053763445,5.624838426204724
8859,67.0,3.0,3.0,13.5,2.0,5.5437090053763445,7.340891402714932
8860,44.0,3.0,2.0,6.7,3.0,5.5437090053763445,7.340891402714932
8861,60.0,2.0,2.0,3.7,1.0,5.5437090053763445,5.831480472297911
8862,56.0,1.0,2.0,1.75,1.0,5.5437090053763445,4.4488392857142856
8863,85.0,1.0,3.0,1.6,1.0,5.5437090053763445,4.292368421052632
8864,60.0,2.0,2.0,5.0,2.0,7.485200839463087,5.624838426204724
8865,45.0,2.0,2.0,3.7,2.0,5.5437090053763445,5.831480472297911
8866,56.0,1.0,2.0,1.65,2.0,5.5437090053763445,4.4488392857142856
8867,60.0,4.0,4.0,4.8,4.0,5.5437090053763445,5.831480472297911
8868,120.0,1.0,2.3333333333333335,2.0,2.0,5.5437090053763445,6.305351941747572
8870,25.0,2.0,2.0,3.5,2.0,5.5437090053763445,6.308395494367961
8871,34.0,1.0,2.0,3.88,2.0,5.5437090053763445,5.624838426204724
8872,135.0,2.0,2.0,4.35,2.0,5.5437090053763445,5.4311051212938
8873,55.0,2.3333333333333335,2.3333333333333335,4.0,1.0,5.5437090053763445,6.305351941747572
8874,75.0,1.0,2.0,2.4,3.0,5.5437090053763445,6.305351941747572
8875,60.0,2.3333333333333335,2.3333333333333335,4.0,3.0,5.5437090053763445,6.305351941747572
8876,46.0,3.0,3.0,3.7,3.0,5.5437090053763445,6.42252427184466
8877,102.0,5.0,3.0,5.7,3.0,5.5437090053763445,5.2687857142857135
8878,110.0,1.0,2.0,4.5,1.0,5.5437090053763445,4.2203448275862065
8879,69.0,2.0,3.0,6.3,2.0,5.5437090053763445,5.624838426204724
8880,38.0,2.0,2.0,5.79,2.0,5.5437090053763445,7.340891402714932
8881,30.0,2.0,2.0,2.8,2.0,5.5437090053763445,5.583661764705883
8882,35.0,2.0,2.0,3.4,2.0,5.5437090053763445,5.583661764705883
8883,51.0,2.0,2.0,4.4,2.0,5.5437090053763445,5.583661764705883
8884,60.0,2.0,2.0,4.5,1.0,5.5437090053763445,5.583661764705883
8885,100.0,2.6666666666666665,3.0,12.8,4.0,7.485200839463087,6.305351941747572
8886,73.0,1.0,1.0,6.0,1.0,5.5437090053763445,6.305351941747572
8887,78.0,1.6666666666666667,2.3333333333333335,3.85,1.0,5.5437090053763445,5.4311051212938
8888,60.0,2.0,2.0,4.8,2.0,5.5437090053763445,5.831480472297911
8892,22.0,2.3333333333333335,2.3333333333333335,3.4,2.0,5.5437090053763445,6.42252427184466
8893,84.0,2.0,2.0,4.5,4.0,5.5437090053763445,5.624838426204724
8894,67.66666666666667,1.0,1.0,12.5,1.0,7.485200839463087,5.624838426204724
8895,72.0,5.0,4.0,10.7,5.0,5.5437090053763445,7.340891402714932
8896,53.0,2.0,2.0,6.0,1.0,5.5437090053763445,6.305351941747572
8897,60.0,2.0,2.0,4.0,3.0,5.5437090053763445,6.305351941747572
8898,104.0,3.0,3.0,13.0,3.6666666666666665,5.5437090053763445,5.583661764705883
8899,97.66666666666667,2.0,2.0,4.3,2.0,5.5437090053763445,5.2687857142857135
8902,50.0,2.6666666666666665,2.3333333333333335,5.0,3.0,5.5437090053763445,6.305351941747572
8903,65.0,5.0,2.0,9.9,1.0,5.5437090053763445,7.340891402714932
8904,68.0,4.0,3.0,7.5,3.0,5.5437090053763445,4.4555384615384614
8905,38.0,3.0,4.0,7.4,3.0,5.5437090053763445,7.340891402714932
8906,37.333333333333336,2.0,2.0,1.8,1.0,5.5437090053763445,6.42252427184466
8907,40.0,3.0,2.0,6.4,3.0,7.3999999999999995,5.624838426204724
8908,60.0,4.0,3.0,6.5,3.0,5.5437090053763445,6.305351941747572
8909,53.0,3.0,3.0,5.0,3.0,5.5437090053763445,6.305351941747572
8910,110.0,2.0,2.0,4.3,2.0,5.5437090053763445,5.2687857142857135
8911,110.0,2.0,2.0,4.2,2.0,5.5437090053763445,5.2687857142857135
8913,41.0,2.0,3.0,12.8,3.0,5.5437090053763445,7.340891402714932
8914,54.0,3.0,2.0,4.95,2.0,5.5437090053763445,6.305351941747572
8916,48.0,2.0,2.0,4.35,2.0,5.5437090053763445,5.831480472297911
8917,65.0,3.0,4.0,15.49,3.0,7.485200839463087,4.4488392857142856
8918,72.0,5.0,4.0,10.7,5.0,5.5437090053763445,7.340891402714932
8919,60.0,2.0,2.0,4.7,3.0,5.5437090053763445,5.4311051212938
8920,64.0,3.0,3.0,6.5,3.0,5.5437090053763445,5.2687857142857135
8922,53.0,3.0,3.0,6.0,2.3333333333333335,5.5437090053763445,6.305351941747572
8924,109.0,2.0,4.0,5.99,3.0,5.5437090053763445,4.2203448275862065
8925,83.0,1.0,1.0,3.0,1.0,5.5437090053763445,5.4311051212938
8926,83.0,1.6666666666666667,1.0,3.2,1.0,5.5437090053763445,5.4311051212938
8927,40.0,2.0,4.0,5.2,3.3333333333333335,7.485200839463087,6.861441441441442
8929,61.0,2.0,3.0,3.6,2.0,5.5437090053763445,5.4311051212938
8930,80.0,5.0,5.0,9.48,4.0,5.5437090053763445,6.42252427184466
8934,49.0,5.0,5.0,7.5,4.0,5.5437090053763445,5.624838426204724
8935,48.0,2.0,4.0,4.35,3.0,5.5437090053763445,5.2687857142857135
8936,61.0,2.0,3.0,3.65,2.0,5.5437090053763445,6.114109589041096
8940,53.0,2.0,3.0,7.8,2.0,5.5437090053763445,8.816734693877551
8941,18.0,3.6666666666666665,4.0,6.6,4.0,5.5437090053763445,8.816734693877551
8942,30.0,3.6666666666666665,3.0,8.5,3.0,5.5437090053763445,8.816734693877551
8943,76.0,5.0,4.0,16.5,4.0,5.5437090053763445,8.816734693877551
8945,70.0,5.0,4.0,10.8,5.0,5.5437090053763445,6.305351941747572
8946,53.0,3.0,4.0,6.5,3.3333333333333335,5.5437090053763445,6.305351941747572
8947,55.0,1.0,1.0,5.3,1.0,5.5437090053763445,5.831480472297911
8948,54.0,3.0,4.0,6.5,3.0,5.5437090053763445,6.305351941747572
8949,68.0,5.0,4.0,7.2,3.0,7.485200839463087,6.305351941747572
8950,67.0,1.6666666666666667,2.0,3.9,1.0,5.5437090053763445,5.2687857142857135
8952,40.0,4.0,4.0,5.9,3.0,5.5437090053763445,5.831480472297911
8953,110.0,2.0,2.6666666666666665,4.4,2.0,5.5437090053763445,5.2687857142857135
8954,33.0,2.0,2.0,1.8,1.0,5.5437090053763445,7.197767857142857
8955,52.0,2.0,2.0,5.19,2.0,7.485200839463087,6.42252427184466
8956,45.0,1.0,1.0,1.95,2.0,5.5437090053763445,4.2203448275862065
8957,41.333333333333336,2.0,2.0,2.7,2.0,5.5437090053763445,7.197767857142857
8958,46.0,2.0,2.0,1.95,2.0,5.5437090053763445,6.42252427184466
8959,45.0,2.0,2.0,1.76,2.0,5.5437090053763445,5.831480472297911
8960,43.0,2.0,2.0,1.0,2.0,5.5437090053763445,6.42252427184466
8961,42.0,2.0,2.0,1.75,2.0,5.5437090053763445,6.42252427184466
8964,43.0,2.0,2.0,1.75,1.0,5.5437090053763445,6.42252427184466
8965,43.0,2.0,2.0,1.75,2.0,5.5437090053763445,4.4488392857142856
8967,42.0,2.0,2.0,1.75,2.0,5.5437090053763445,5.831480472297911
8969,40.0,2.0,2.0,1.79,2.0,5.5437090053763445,5.831480472297911
8970,41.333333333333336,2.0,2.0,1.9,2.0,5.5437090053763445,7.197767857142857
8972,41.0,2.0,2.0,1.85,2.0,5.5437090053763445,6.42252427184466
8974,50.0,4.0,4.0,8.0,4.0,5.5437090053763445,6.305351941747572
8975,43.0,3.0,4.0,6.5,3.0,5.5437090053763445,5.624838426204724
8976,43.0,3.0,4.0,5.6,3.0,5.5437090053763445,5.624838426204724
8977,42.0,4.0,3.0,5.9,3.0,5.5437090053763445,5.831480472297911
8979,42.0,2.0,2.0,4.8,2.0,5.5437090053763445,5.831480472297911
8980,60.0,2.0,5.0,5.5,3.0,6.589457364341085,5.2687857142857135
8981,120.0,1.0,3.0,13.5,4.0,6.589457364341085,5.2687857142857135
8982,90.0,3.0,3.0,6.55,3.0,7.485200839463087,5.831480472297911
8983,90.0,2.6666666666666665,2.0,6.9,2.0,5.5437090053763445,5.831480472297911
8984,90.0,2.6666666666666665,2.0,6.9,1.0,5.5437090053763445,5.831480472297911
8985,90.0,4.0,4.0,5.8,4.0,5.5437090053763445,7.197767857142857
8986,90.0,3.0,4.0,6.65,2.0,5.5437090053763445,5.831480472297911
8987,75.0,2.0,2.3333333333333335,3.5,3.0,5.5437090053763445,5.2687857142857135
8988,48.0,2.0,3.0,4.8,2.0,5.5437090053763445,5.831480472297911
8991,45.0,3.0,3.0,6.3,2.0,5.5437090053763445,6.305351941747572
8993,58.666666666666664,2.0,2.0,2.5,2.0,5.5437090053763445,6.308395494367961
8994,46.0,2.0,2.0,2.1,1.0,5.5437090053763445,6.42252427184466
8995,55.0,5.0,5.0,8.1,4.0,5.5437090053763445,6.305351941747572
8997,60.0,2.0,3.0,5.2,2.0,5.5437090053763445,5.831480472297911
8998,75.0,2.0,2.0,5.55,2.0,5.5437090053763445,5.831480472297911
8999,35.0,2.0,2.0,4.3,2.0,5.5437090053763445,6.305351941747572
9000,44.0,2.0,2.0,4.45,2.0,5.5437090053763445,5.831480472297911
9002,43.0,4.0,3.0,15.2,6.0,7.485200839463087,7.340891402714932
9003,68.0,1.0,4.0,1.4,1.0,5.5437090053763445,4.4555384615384614
9004,96.0,4.0,4.0,6.7,4.0,5.5437090053763445,5.2687857142857135
9006,57.0,5.0,5.0,6.8,5.0,5.5437090053763445,5.624838426204724
9007,75.0,1.0,2.0,3.5,2.0,5.5437090053763445,5.2687857142857135
9008,76.0,2.0,3.0,3.54,2.0,5.5437090053763445,5.2687857142857135
9010,20.0,2.0,2.0,4.1,2.0,5.5437090053763445,6.913571428571428
9011,36.0,3.0,3.0,5.85,3.0,5.5437090053763445,6.308395494367961
9012,54.0,3.0,5.0,4.6,2.0,5.5437090053763445,6.308395494367961
9013,43.0,3.0,3.0,5.5,3.0,5.5437090053763445,5.624838426204724
9014,61.0,2.0,3.0,3.6,2.0,5.5437090053763445,5.4311051212938
9015,50.0,4.0,5.0,12.0,6.0,5.5437090053763445,7.340891402714932
9017,100.0,3.3333333333333335,4.0,6.3,3.0,5.5437090053763445,5.2687857142857135
9020,63.0,5.0,5.0,7.6,4.0,5.5437090053763445,6.305351941747572
9021,60.0,4.0,3.0,6.5,3.0,5.5437090053763445,6.305351941747572
9022,44.0,3.0,4.0,7.6,4.0,5.5437090053763445,7.340891402714932
9023,64.0,4.0,4.0,7.6,3.0,5.5437090053763445,5.831480472297911
9024,64.0,4.0,4.0,7.62,3.0,5.5437090053763445,5.831480472297911
9026,90.0,2.0,3.0,5.1,5.0,5.5437090053763445,5.831480472297911
9028,60.0,5.0,4.0,12.5,5.0,5.5437090053763445,7.340891402714932
9029,78.0,3.0,3.0,6.5,3.0,5.5437090053763445,6.305351941747572
9030,43.0,4.0,3.0,5.1,4.0,5.5437090053763445,6.305351941747572
9031,40.0,2.0,2.0,1.55,2.0,5.5437090053763445,4.4488392857142856
9032,40.0,2.0,2.0,1.9,2.0,5.5437090053763445,6.42252427184466
9033,39.333333333333336,2.0,2.0,1.7,2.0,5.5437090053763445,6.42252427184466
9034,41.0,2.0,2.0,1.95,2.0,5.5437090053763445,6.42252427184466
9035,70.0,4.0,3.0,4.6,3.0,5.5437090053763445,5.2687857142857135
9036,44.0,3.0,4.0,10.0,5.0,5.5437090053763445,7.340891402714932
9037,55.0,2.0,2.0,6.6,2.0,7.485200839463087,5.831480472297911
9038,100.0,3.0,2.6666666666666665,4.3,3.3333333333333335,5.5437090053763445,5.2687857142857135
9039,80.0,2.3333333333333335,2.0,3.4,2.0,5.5437090053763445,5.2687857142857135
9040,118.0,5.0,4.0,7.5,3.0,5.5437090053763445,5.831480472297911
9041,55.0,3.0,3.0,5.2,2.0,5.5437090053763445,5.831480472297911
9042,55.0,3.0,3.0,2.58,3.0,5.5437090053763445,5.831480472297911
9043,25.0,2.0,2.0,4.8,2.0,5.5437090053763445,6.308395494367961
9044,38.0,2.0,2.0,2.85,2.0,7.485200839463087,5.2687857142857135
9045,33.0,2.0,2.0,3.8,3.0,5.5437090053763445,6.305351941747572
9046,46.0,2.0,2.0,5.5,2.0,5.5437090053763445,4.4555384615384614
9047,72.0,2.0,3.0,3.5,2.0,5.5437090053763445,5.2687857142857135
9048,58.0,2.0,2.0,4.25,2.0,5.5437090053763445,6.305351941747572
9049,56.0,5.0,4.0,5.0,4.0,5.5437090053763445,4.2203448275862065
9053,114.0,6.0,4.0,12.6,4.0,5.5437090053763445,6.356913043478261
9054,134.0,5.0,4.0,17.2,3.0,7.485200839463087,6.356913043478261
9055,40.0,3.0,3.0,5.85,3.0,5.5437090053763445,6.308395494367961
9056,130.0,4.0,4.0,14.7,2.0,7.485200839463087,5.831480472297911
9057,121.0,3.0,4.0,8.9,4.0,5.5437090053763445,6.42252427184466
9059,96.0,2.0,2.3333333333333335,3.55,1.0,6.589457364341085,4.292368421052632
9061,120.0,6.0,5.0,14.5,1.0,6.589457364341085,5.2687857142857135
9062,50.0,3.0,4.0,9.5,4.0,7.485200839463087,6.42252427184466
9064,50.0,3.0,4.0,7.5,4.0,5.5437090053763445,6.42252427184466
9066,50.0,5.0,4.0,9.5,5.0,7.485200839463087,6.42252427184466
9067,39.333333333333336,2.0,2.0,1.75,2.0,5.5437090053763445,6.308395494367961
9068,45.0,2.0,2.0,1.95,3.0,5.5437090053763445,6.308395494367961
9069,38.0,2.0,2.0,1.59,2.0,5.5437090053763445,6.42252427184466
9070,39.333333333333336,2.0,2.0,1.55,2.0,5.5437090053763445,6.42252427184466
9071,68.0,4.0,5.0,11.9,4.0,5.5437090053763445,7.340891402714932
9072,80.0,2.0,3.0,3.8,2.0,5.5437090053763445,5.2687857142857135
9073,90.0,2.6666666666666665,2.6666666666666665,5.8,1.0,5.5437090053763445,5.583661764705883
9074,68.0,3.0,2.3333333333333335,7.8,3.3333333333333335,5.5437090053763445,5.583661764705883
9075,131.0,2.0,2.0,9.5,4.666666666666667,5.5437090053763445,6.305351941747572
9076,44.0,3.0,3.0,4.3,3.0,5.5437090053763445,5.831480472297911
9077,64.0,3.0,3.0,6.5,3.0,5.5437090053763445,5.2687857142857135
9079,58.0,3.0,3.0,2.8,3.0,5.5437090053763445,5.4311051212938
9080,105.0,2.0,2.0,4.5,3.0,5.5437090053763445,6.305351941747572
9081,36.0,2.0,2.0,2.1,2.0,5.5437090053763445,6.42252427184466
9082,37.0,2.0,2.0,3.9,2.0,5.5437090053763445,5.831480472297911
9083,27.0,3.0,3.0,3.3,2.0,5.5437090053763445,6.305351941747572
9084,45.0,2.0,2.0,3.46,2.0,5.5437090053763445,4.2203448275862065
9085,36.0,2.0,2.0,1.85,2.0,5.5437090053763445,6.42252427184466
9086,36.0,2.0,2.0,2.2,2.0,5.5437090053763445,6.42252427184466
9088,68.0,2.6666666666666665,1.0,7.5,2.0,6.589457364341085,5.583661764705883
9089,48.0,2.0,2.0,2.2,2.0,5.5437090053763445,6.42252427184466
9090,61.0,3.0,3.0,6.9,3.0,5.5437090053763445,5.624838426204724
9092,52.0,3.0,3.0,2.8,3.0,5.5437090053763445,5.4311051212938
9094,56.0,2.0,2.0,2.9,2.0,5.5437090053763445,8.821571428571428
9095,80.0,3.0,2.3333333333333335,6.6,2.0,5.5437090053763445,5.2687857142857135
9096,40.0,3.6666666666666665,1.0,6.5,2.0,5.5437090053763445,6.861441441441442
9098,48.0,2.3333333333333335,2.3333333333333335,3.0,2.0,5.5437090053763445,5.2687857142857135
9099,40.0,4.0,3.0,4.5,4.0,5.5437090053763445,6.305351941747572
9100,33.0,1.0,2.3333333333333335,2.45,2.0,7.485200839463087,5.2687857142857135
9101,75.0,3.6666666666666665,3.0,9.6,3.0,5.5437090053763445,6.42252427184466
9102,85.0,3.0,4.0,2.1,3.0,5.5437090053763445,4.292368421052632
9103,32.0,2.0,2.0,1.8,2.0,7.485200839463087,6.42252427184466
9104,72.0,4.0,4.0,8.5,4.0,5.5437090053763445,6.305351941747572
9105,50.0,3.0,2.3333333333333335,3.0,2.0,5.5437090053763445,5.4311051212938
9108,61.0,2.0,2.0,6.0,1.0,7.485200839463087,5.2687857142857135
9109,80.0,5.0,5.0,10.0,6.0,5.5437090053763445,5.4311051212938
9113,50.0,2.0,2.0,1.9,1.0,5.5437090053763445,6.42252427184466
9115,30.0,2.0,2.0,2.5,2.0,5.5437090053763445,6.308395494367961
9116,55.0,5.0,4.0,6.4,4.0,5.5437090053763445,6.305351941747572
9117,50.0,2.0,2.0,1.8,2.0,5.5437090053763445,4.4488392857142856
9118,60.0,5.0,4.0,5.49,3.0,7.485200839463087,4.4488392857142856
9119,56.0,1.0,1.0,3.7,1.0,5.5437090053763445,4.2203448275862065
9120,49.0,3.0,4.0,4.8,4.0,5.5437090053763445,5.2687857142857135
9121,41.0,1.0,1.0,2.9,1.0,5.5437090053763445,4.2203448275862065
9123,50.0,1.3333333333333333,1.0,2.0,2.0,5.5437090053763445,5.2687857142857135
9124,56.0,3.0,3.0,4.9,3.0,5.5437090053763445,6.305351941747572
9126,110.0,2.3333333333333335,2.0,3.95,4.0,5.5437090053763445,5.2687857142857135
9127,43.0,2.0,2.0,3.65,2.0,7.485200839463087,6.114109589041096
9128,70.0,2.0,3.0,3.8,2.0,5.5437090053763445,5.831480472297911
9129,33.0,2.0,2.0,2.1,2.0,5.5437090053763445,4.4488392857142856
9130,120.0,1.0,1.0,5.5,1.0,5.5437090053763445,5.583661764705883
9132,55.0,2.0,3.0,4.5,2.0,5.5437090053763445,6.305351941747572
9133,36.0,2.0,2.0,3.8,2.0,5.5437090053763445,5.831480472297911
9134,40.0,3.0,3.0,3.7,2.0,5.5437090053763445,5.831480472297911
9136,67.0,5.0,4.0,6.7,3.0,5.5437090053763445,5.2687857142857135
9137,24.0,3.0,2.0,5.3,4.0,7.485200839463087,5.173272727272726
9138,20.0,2.3333333333333335,3.0,4.5,3.0,7.485200839463087,6.913571428571428
9139,54.0,4.0,4.0,6.5,5.0,5.5437090053763445,5.2687857142857135
9140,85.0,5.0,4.0,14.6,5.0,7.485200839463087,6.42252427184466
9142,82.0,2.0,5.0,10.3,4.0,5.5437090053763445,6.305351941747572
9143,62.0,3.0,2.3333333333333335,5.2,1.0,5.5437090053763445,4.4555384615384614
9146,72.0,3.0,3.0,8.0,1.0,5.5437090053763445,6.305351941747572
9147,56.0,2.0,3.0,4.9,3.0,5.5437090053763445,6.305351941747572
9148,86.0,2.0,2.0,5.9,1.0,5.5437090053763445,5.4311051212938
9149,67.0,5.0,4.0,6.7,3.0,5.5437090053763445,5.2687857142857135
9150,85.0,4.333333333333333,2.0,6.8,2.0,5.5437090053763445,5.831480472297911
9151,53.0,2.0,2.0,9.79,1.0,5.5437090053763445,7.340891402714932
9152,21.0,2.0,2.0,2.58,2.0,5.5437090053763445,5.831480472297911
9153,65.0,5.0,4.0,9.0,4.0,5.5437090053763445,6.305351941747572
9154,44.0,3.0,3.0,4.3,3.0,5.5437090053763445,5.831480472297911
9155,60.0,2.0,2.0,3.7,2.0,7.485200839463087,5.2687857142857135
9156,72.0,2.0,2.0,6.6,2.0,5.5437090053763445,5.624838426204724
9158,48.0,2.0,2.0,4.65,2.0,5.5437090053763445,5.624838426204724
9160,60.0,4.0,3.0,6.6,3.0,5.5437090053763445,6.305351941747572
9161,80.0,3.0,3.0,6.0,2.0,5.5437090053763445,4.2203448275862065
9162,60.0,4.0,3.0,7.0,4.0,5.5437090053763445,5.624838426204724
9163,41.0,5.0,4.0,9.9,5.0,5.5437090053763445,7.340891402714932
9164,32.333333333333336,2.0,2.0,1.75,1.0,5.5437090053763445,5.173272727272726
9165,36.0,2.0,2.0,2.3,1.0,5.5437090053763445,5.173272727272726
9166,58.0,5.0,4.0,5.8,3.0,5.5437090053763445,5.831480472297911
9167,90.0,4.0,3.3333333333333335,10.0,5.0,5.5437090053763445,6.305351941747572
9168,80.0,3.0,3.3333333333333335,16.2,6.0,5.5437090053763445,6.305351941747572
9169,38.0,2.0,4.0,4.6,4.0,5.5437090053763445,5.624838426204724
9170,75.0,3.0,2.6666666666666665,5.91,1.0,5.5437090053763445,5.831480472297911
9171,37.0,2.0,2.0,4.3,2.0,5.5437090053763445,5.831480472297911
9172,145.0,3.0,5.0,9.5,2.0,7.485200839463087,5.4311051212938
9173,58.0,2.3333333333333335,2.3333333333333335,2.1,1.0,7.485200839463087,6.308395494367961
